Customer_ID,Churn_Flag,text,usable,primary_reason,mood,flag_Price,flag_Value,flag_Support,flag_Product,flag_Performance,flag_Onboarding,flag_Competitor
C052950,0.0,"we used only a small subset of the product capabilities Additionally, the interface felt cluttered and confusing for new users sync jobs failed randomly and required manual reruns Additionally, discounts were inconsistent and the renewal price surprised me the interface felt cluttered and confusing for new users Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,1,1,0
C018175,1.0,"initial setup was complicated and poorly documented Additionally, my tickets stayed open for weeks without clear updates reports took too long to generate for leadership meetings Additionally, after piloting, the outcomes did not justify the cost mobile experience was unreliable and often crashed Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,1
C062289,0.0,"the interface felt cluttered and confusing for new users Additionally, the ROI for our team was unclear and hard to measure I needed proactive guidance but only received scripted replies Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,0,0
C013739,0.0,"they had a more flexible contract and transparent billing Additionally, we could not secure budget for the next cycle page load times increased significantly during peak hours Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,1
C075766,1.0,"account migration from our old system had errors Additionally, we could not secure budget for the next cycle the interface felt cluttered and confusing for new users Additionally, we used only a small subset of the product capabilities I needed proactive guidance but only received scripted replies Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,1,0
C045323,0.0,downtimes,False,Unclassified,Neutral,0,0,0,0,0,0,0
C078742,1.0,"it took weeks before we were confident with the basics Additionally, after piloting, the outcomes did not justify the cost the value for money did not feel right after the first few months Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,1,0,1,0
C053848,,—,False,Unclassified,Neutral,0,0,0,0,0,0,0
C000767,1.0,"key features were missing for my workflow and team Additionally, we could not secure budget for the next cycle we used only a small subset of the product capabilities Additionally, my tickets stayed open for weeks without clear updates the value for money did not feel right after the first few months Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,0,0
C091419,1.0,"handoffs between agents made me repeat the same details Additionally, my tickets stayed open for weeks without clear updates discounts were inconsistent and the renewal price surprised me Additionally, after piloting, the outcomes did not justify the cost Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,0,0
C063072,1.0,"initial setup was complicated and poorly documented Additionally, competitors offered a similar plan at a lower monthly rate friends recommended another tool with simpler workflows Additionally, pricing felt too high for the features I actually used handoffs between agents made me repeat the same details Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,1,1
C081414,0.0,"training resources were generic and not role specific Additionally, a competitor offered better analytics and clean dashboards we could not secure budget for the next cycle Additionally, key features were missing for my workflow and team support response times were slow during critical issues Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,1,1,0,1,1
C057614,0.0,"we used only a small subset of the product capabilities Additionally, sync jobs failed randomly and required manual reruns reports took too long to generate for leadership meetings Additionally, pricing felt too high for the features I actually used key features were missing for my workflow and team Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,1,0,0
C053274,1.0,"mobile experience was unreliable and often crashed Additionally, a competitor offered better analytics and clean dashboards page load times increased significantly during peak hours Additionally, initial setup was complicated and poorly documented initial setup was complicated and poorly documented Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Performance,Frustrated,0,0,0,0,1,1,1
C026565,1.0,,False,Unclassified,Neutral,0,0,0,0,0,0,0
C031339,1.0,"sync jobs failed randomly and required manual reruns Additionally, friends recommended another tool with simpler workflows we got a bundled offer that included priority support Additionally, page load times increased significantly during peak hours the interface felt cluttered and confusing for new users Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,1,0,1
C023991,1.0,"sync jobs failed randomly and required manual reruns Additionally, my tickets stayed open for weeks without clear updates I needed proactive guidance but only received scripted replies Additionally, downtimes happened right before our deliverables the interface felt cluttered and confusing for new users Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,1,0,0
C058972,1.0,"pricing felt too high for the features I actually used Additionally, the interface felt cluttered and confusing for new users the ROI for our team was unclear and hard to measure Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,0,0,0
C072487,1.0,we,False,Unclassified,Neutral,0,0,0,0,0,0,0
C062346,1.0,"we got a bundled offer that included priority support Additionally, integrations with other tools were limited and brittle the ROI for our team was unclear and hard to measure Additionally, the interface felt cluttered and confusing for new users page load times increased significantly during peak hours Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,0
C079265,0.0,"reports took too long to generate for leadership meetings Additionally, downtimes happened right before our deliverables they had a more flexible contract and transparent billing Additionally, page load times increased significantly during peak hours integrations with other tools were limited and brittle Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Hopeful,0,0,0,1,1,0,1
C055061,1.0,"after piloting, the outcomes did not justify the cost Additionally, the ROI for our team was unclear and hard to measure it took weeks before we were confident with the basics Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,0
C076334,1.0,"mobile experience was unreliable and often crashed Additionally, page load times increased significantly during peak hours training resources were generic and not role specific Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Performance,Frustrated,0,0,0,0,1,1,0
C058545,1.0,"handoffs between agents made me repeat the same details Additionally, a competitor offered better analytics and clean dashboards pricing felt too high for the features I actually used Additionally, account migration from our old system had errors Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,1,1
C047416,0.0,"mobile experience was unreliable and often crashed Additionally, page load times increased significantly during peak hours initial setup was complicated and poorly documented Additionally, mobile experience was unreliable and often crashed the ROI for our team was unclear and hard to measure Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,1,0
C008225,0.0,"a competitor offered better analytics and clean dashboards Additionally, initial setup was complicated and poorly documented key features were missing for my workflow and team Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,1,1
C093606,1.0,"initial setup was complicated and poorly documented Additionally, I needed proactive guidance but only received scripted replies sync jobs failed randomly and required manual reruns Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,1,0
C052124,1.0,"we could not secure budget for the next cycle Additionally, page load times increased significantly during peak hours mobile experience was unreliable and often crashed Additionally, I needed proactive guidance but only received scripted replies downtimes happened right before our deliverables Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,0
C063869,1.0,"the ROI for our team was unclear and hard to measure Additionally, I needed proactive guidance but only received scripted replies a competitor offered better analytics and clean dashboards Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,0,1
C006152,,"training resources were generic and not role specific Additionally, discounts were inconsistent and the renewal price surprised me we used only a small subset of the product capabilities Additionally, the interface felt cluttered and confusing for new users integrations with other tools were limited and brittle Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,1,1,1,0
C028096,1.0,"we could not secure budget for the next cycle Additionally, downtimes happened right before our deliverables training resources were generic and not role specific Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,1,0
C001901,1.0,"we got a bundled offer that included priority support Additionally, mobile experience was unreliable and often crashed sync jobs failed randomly and required manual reruns Additionally, pricing felt too high for the features I actually used Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,0,1,0,0
C049276,0.0,"it took weeks before we were confident with the basics Additionally, discounts were inconsistent and the renewal price surprised me my tickets stayed open for weeks without clear updates Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,1,0
C060454,1.0,"downtimes happened right before our deliverables Additionally, friends recommended another tool with simpler workflows it took weeks before we were confident with the basics Additionally, a competitor offered better analytics and clean dashboards competitors offered a similar plan at a lower monthly rate Additionally, they had a more flexible contract and transparent billing Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,0,1,1,1
C055348,0.0,"reports took too long to generate for leadership meetings Additionally, integrations with other tools were limited and brittle my tickets stayed open for weeks without clear updates Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,0
C047577,1.0,"pricing felt too high for the features I actually used Additionally, downtimes happened right before our deliverables handoffs between agents made me repeat the same details Additionally, account migration from our old system had errors Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,1,1,0
C037673,1.0,"a competitor offered better analytics and clean dashboards Additionally, discounts were inconsistent and the renewal price surprised me after piloting, the outcomes did not justify the cost Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,0,0,1
C070385,1.0,"after piloting, the outcomes did not justify the cost Additionally, the value for money did not feel right after the first few months a competitor offered better analytics and clean dashboards Additionally, we could not secure budget for the next cycle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,0,0,1
C015320,1.0,"they had a more flexible contract and transparent billing Additionally, initial setup was complicated and poorly documented handoffs between agents made me repeat the same details Additionally, we used only a small subset of the product capabilities the ROI for our team was unclear and hard to measure Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,1,1
C073420,1.0,"reports took too long to generate for leadership meetings Additionally, we got a bundled offer that included priority support pricing felt too high for the features I actually used Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,1,0,0
C085226,1.0,"training resources were generic and not role specific Additionally, my tickets stayed open for weeks without clear updates key features were missing for my workflow and team Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,1,1,0
C002752,1.0,"we could not secure budget for the next cycle Additionally, they had a more flexible contract and transparent billing friends recommended another tool with simpler workflows Additionally, discounts were inconsistent and the renewal price surprised me Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,0,0,1
C042402,1.0,"my tickets stayed open for weeks without clear updates Additionally, friends recommended another tool with simpler workflows we could not secure budget for the next cycle Additionally, discounts were inconsistent and the renewal price surprised me training resources were generic and not role specific Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,1,1
C020729,1.0,"they had a more flexible contract and transparent billing Additionally, we used only a small subset of the product capabilities reports took too long to generate for leadership meetings Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Hopeful,0,1,0,1,1,0,1
C001439,0.0,"key features were missing for my workflow and team Additionally, initial setup was complicated and poorly documented competitors offered a similar plan at a lower monthly rate Additionally, we could not secure budget for the next cycle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,0,1,0
C075195,0.0,"the ROI for our team was unclear and hard to measure Additionally, friends recommended another tool with simpler workflows a competitor offered better analytics and clean dashboards Additionally, we used only a small subset of the product capabilities Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,0,0,1
C011359,1.0,"it took weeks before we were confident with the basics Additionally, training resources were generic and not role specific pricing felt too high for the features I actually used Additionally, discounts were inconsistent and the renewal price surprised me downtimes happened right before our deliverables Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,0,0,0,1,1,0
C078745,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, mobile experience was unreliable and often crashed reports took too long to generate for leadership meetings Additionally, we could not secure budget for the next cycle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,0,1,0,0
C021272,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, the ROI for our team was unclear and hard to measure training resources were generic and not role specific Additionally, the interface felt cluttered and confusing for new users a competitor offered better analytics and clean dashboards Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,1,0,1,1
C054006,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, we used only a small subset of the product capabilities I needed proactive guidance but only received scripted replies Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,1,0
C011850,1.0,"friends recommended another tool with simpler workflows Additionally, we used only a small subset of the product capabilities mobile experience was unreliable and often crashed Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,1
C091931,1.0,"we used only a small subset of the product capabilities Additionally, downtimes happened right before our deliverables pricing felt too high for the features I actually used Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,1,0,0,1,0,0
C007734,0.0,"integrations with other tools were limited and brittle Additionally, I needed proactive guidance but only received scripted replies we used only a small subset of the product capabilities Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,1,0
C000383,0.0,"friends recommended another tool with simpler workflows Additionally, sync jobs failed randomly and required manual reruns the ROI for our team was unclear and hard to measure Additionally, training resources were generic and not role specific reports took too long to generate for leadership meetings Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,1
C080678,0.0,"handoffs between agents made me repeat the same details Additionally, downtimes happened right before our deliverables account migration from our old system had errors Additionally, I needed proactive guidance but only received scripted replies mobile experience was unreliable and often crashed Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,1,0
C032045,1.0,"I needed proactive guidance but only received scripted replies Additionally, initial setup was complicated and poorly documented the value for money did not feel right after the first few months Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,0
C047871,1.0,"reports took too long to generate for leadership meetings Additionally, handoffs between agents made me repeat the same details training resources were generic and not role specific Additionally, it took weeks before we were confident with the basics discounts were inconsistent and the renewal price surprised me Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,1,1,0
C022238,1.0,"integrations with other tools were limited and brittle Additionally, discounts were inconsistent and the renewal price surprised me sync jobs failed randomly and required manual reruns Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,0,1,1,0,1
C018350,0.0,"we got a bundled offer that included priority support Additionally, I needed proactive guidance but only received scripted replies reports took too long to generate for leadership meetings Additionally, training resources were generic and not role specific we used only a small subset of the product capabilities Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C015982,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, friends recommended another tool with simpler workflows training resources were generic and not role specific Additionally, initial setup was complicated and poorly documented after piloting, the outcomes did not justify the cost Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,0,1,1
C019671,0.0,"handoffs between agents made me repeat the same details Additionally, I needed proactive guidance but only received scripted replies a competitor offered better analytics and clean dashboards Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,0,1
C088618,1.0,"friends recommended another tool with simpler workflows Additionally, we could not secure budget for the next cycle support response times were slow during critical issues Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,1,0,1,0,1
C051082,1.0,"key features were missing for my workflow and team Additionally, initial setup was complicated and poorly documented page load times increased significantly during peak hours Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,1,0
C086075,1.0,"after piloting, the outcomes did not justify the cost Additionally, pricing felt too high for the features I actually used competitors offered a similar plan at a lower monthly rate Additionally, page load times increased significantly during peak hours Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,0,0
C053571,0.0,"my tickets stayed open for weeks without clear updates Additionally, integrations with other tools were limited and brittle they had a more flexible contract and transparent billing Additionally, we could not secure budget for the next cycle account migration from our old system had errors Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,1,1
C051659,0.0,"discounts were inconsistent and the renewal price surprised me Additionally, we could not secure budget for the next cycle integrations with other tools were limited and brittle Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,0,1,0
C057070,1.0,"we got a bundled offer that included priority support Additionally, mobile experience was unreliable and often crashed mobile experience was unreliable and often crashed Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C054816,0.0,handoffs,False,Unclassified,Neutral,0,0,0,0,0,0,0
C067659,1.0,"page load times increased significantly during peak hours Additionally, they had a more flexible contract and transparent billing account migration from our old system had errors Additionally, pricing felt too high for the features I actually used Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,0,1,1,1
C003610,0.0,"reports took too long to generate for leadership meetings Additionally, we could not secure budget for the next cycle we got a bundled offer that included priority support Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C057285,1.0,"downtimes happened right before our deliverables Additionally, initial setup was complicated and poorly documented we used only a small subset of the product capabilities Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,1,0
C085435,1.0,"the value for money did not feel right after the first few months Additionally, support response times were slow during critical issues my tickets stayed open for weeks without clear updates Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,0
C039536,0.0,"the value for money did not feel right after the first few months Additionally, competitors offered a similar plan at a lower monthly rate my tickets stayed open for weeks without clear updates Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,0,1
C005678,1.0,"page load times increased significantly during peak hours Additionally, page load times increased significantly during peak hours integrations with other tools were limited and brittle Additionally, sync jobs failed randomly and required manual reruns Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,0,0
C076305,1.0,"mobile experience was unreliable and often crashed Additionally, initial setup was complicated and poorly documented account migration from our old system had errors Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Performance,Frustrated,0,0,0,0,1,1,0
C013980,1.0,"a competitor offered better analytics and clean dashboards Additionally, we could not secure budget for the next cycle page load times increased significantly during peak hours Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,1,1
C061173,1.0,support response times,True,Support,Neutral,0,0,1,0,0,0,0
C073820,1.0,sync jobs,False,Unclassified,Neutral,0,0,0,0,0,0,0
C030291,0.0,"page load times increased significantly during peak hours Additionally, sync jobs failed randomly and required manual reruns after piloting, the outcomes did not justify the cost Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,0
C069777,1.0,"they had a more flexible contract and transparent billing Additionally, account migration from our old system had errors I needed proactive guidance but only received scripted replies Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,1
C029323,0.0,"friends recommended another tool with simpler workflows Additionally, we got a bundled offer that included priority support we used only a small subset of the product capabilities Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Hopeful,0,1,0,0,0,0,1
C008579,1.0,"support response times were slow during critical issues Additionally, we used only a small subset of the product capabilities a competitor offered better analytics and clean dashboards Additionally, sync jobs failed randomly and required manual reruns it took weeks before we were confident with the basics Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,1
C087777,1.0,"we got a bundled offer that included priority support Additionally, discounts were inconsistent and the renewal price surprised me I needed proactive guidance but only received scripted replies Additionally, after piloting, the outcomes did not justify the cost integrations with other tools were limited and brittle Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,0,0,0
C080972,0.0,"friends recommended another tool with simpler workflows Additionally, downtimes happened right before our deliverables discounts were inconsistent and the renewal price surprised me Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,0,1
C087132,1.0,"integrations with other tools were limited and brittle Additionally, we got a bundled offer that included priority support the value for money did not feel right after the first few months Additionally, handoffs between agents made me repeat the same details sync jobs failed randomly and required manual reruns Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,0
C040420,1.0,"training resources were generic and not role specific Additionally, handoffs between agents made me repeat the same details friends recommended another tool with simpler workflows Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,0,1,1
C065147,0.0,"a competitor offered better analytics and clean dashboards Additionally, a competitor offered better analytics and clean dashboards reports took too long to generate for leadership meetings Additionally, the interface felt cluttered and confusing for new users we used only a small subset of the product capabilities Additionally, sync jobs failed randomly and required manual reruns Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,0,1
C078254,1.0,"a competitor offered better analytics and clean dashboards Additionally, account migration from our old system had errors initial setup was complicated and poorly documented Additionally, my tickets stayed open for weeks without clear updates the interface felt cluttered and confusing for new users Additionally, we used only a small subset of the product capabilities Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,1,1
C037062,0.0,"after piloting, the outcomes did not justify the cost Additionally, the value for money did not feel right after the first few months the interface felt cluttered and confusing for new users Additionally, they had a more flexible contract and transparent billing Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,1,0,0,1
C054680,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, support response times were slow during critical issues the interface felt cluttered and confusing for new users Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,1,0,0,0
C072948,1.0,"account migration from our old system had errors Additionally, handoffs between agents made me repeat the same details my tickets stayed open for weeks without clear updates Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,0,1,0
C088292,0.0,"we used only a small subset of the product capabilities Additionally, handoffs between agents made me repeat the same details pricing felt too high for the features I actually used Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,0,0,0
C003841,1.0,"the ROI for our team was unclear and hard to measure Additionally, reports took too long to generate for leadership meetings sync jobs failed randomly and required manual reruns Additionally, after piloting, the outcomes did not justify the cost Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,0
C015516,1.0,"downtimes happened right before our deliverables Additionally, integrations with other tools were limited and brittle it took weeks before we were confident with the basics Additionally, sync jobs failed randomly and required manual reruns Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,1,0
C055031,1.0,"my tickets stayed open for weeks without clear updates Additionally, we used only a small subset of the product capabilities friends recommended another tool with simpler workflows Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,0,1
C067513,1.0,"sync jobs failed randomly and required manual reruns Additionally, the ROI for our team was unclear and hard to measure support response times were slow during critical issues Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C041667,1.0,"sync jobs failed randomly and required manual reruns Additionally, they had a more flexible contract and transparent billing support response times were slow during critical issues Additionally, account migration from our old system had errors Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,1,1
C059514,0.0,"discounts were inconsistent and the renewal price surprised me Additionally, initial setup was complicated and poorly documented key features were missing for my workflow and team Additionally, training resources were generic and not role specific after piloting, the outcomes did not justify the cost Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,1,0,1,0
C063517,1.0,discounts,False,Unclassified,Neutral,0,0,0,0,0,0,0
